,mname,mtime,SO2,N0,NO2,NOx,O3,CO,PM10,PM2.5,pressure,temperature,humidity,wind_E,wind_W,wind_N,wind_S,season,level,month,day
4059,东陵路,2016-10-30 00:00:00,25.0,21.0,47.0,79.0,8.0,1.1,86.0,70.0,1018.1,-1.1,63.0,0.0,0.5870684444423738,0.0,0.6821661392505579,3,2,10,30
4060,东陵路,2016-10-30 01:00:00,30.0,15.0,45.0,67.0,11.0,1.0,94.0,57.0,1017.3,-0.9,59.0,0.3449685894984321,0.0,0.9386142297341664,0.0,3,2,10,30
4061,东陵路,2016-10-30 02:00:00,28.0,6.0,30.0,38.0,24.0,0.9,67.0,33.0,1016.6,-0.5,55.0,0.8356896577978102,0.0,0.0,0.5492019627147913,3,1,10,30
4062,东陵路,2016-10-30 03:00:00,44.0,8.0,42.0,53.0,14.0,1.4,63.0,40.0,1016.0,-0.5,55.0,0.0,0.14154799756934242,0.0,0.78737803143351,3,1,10,30
4063,东陵路,2016-10-30 04:00:00,47.0,13.0,44.0,64.0,8.0,1.5,83.0,43.0,1015.4,-1.2,62.0,0.13199063909622807,0.0,0.3775956450900477,0.0,3,1,10,30
4064,东陵路,2016-10-30 05:00:00,45.0,12.0,46.0,64.0,7.0,1.3,75.0,36.0,1014.9,-0.6,61.0,0.5638972198086659,0.0,0.0,0.20498762277771088,3,1,10,30
4065,东陵路,2016-10-30 06:00:00,41.0,12.0,45.0,64.0,7.0,1.2,70.0,34.0,1014.5,-0.5,61.0,0.0,0.6734861939496758,0.0,0.1908306751001516,3,1,10,30
4066,东陵路,2016-10-30 07:00:00,47.0,19.0,48.0,77.0,8.0,1.3,66.0,36.0,1014.2,0.6,60.0,0.4999135961064509,0.0,0.009294967881400166,0.0,3,1,10,30
4067,东陵路,2016-10-30 08:00:00,40.0,17.0,44.0,71.0,11.0,1.2,74.0,34.0,1014.5,2.4,58.0,0.954280589342252,0.0,0.2989122894840631,0.0,3,1,10,30
4068,东陵路,2016-10-30 09:00:00,39.0,19.0,47.0,76.0,12.0,1.3,76.0,34.0,1014.4,3.6,59.0,0.0,0.4561373774196788,0.0,0.5309789948017694,3,1,10,30
4069,东陵路,2016-10-30 10:00:00,34.0,11.0,40.0,57.0,23.0,1.1,64.0,24.0,1013.7,4.5,67.0,1.0948878120881804,0.0,0.0,0.10592770619982997,3,1,10,30
4070,东陵路,2016-10-30 11:00:00,22.0,12.0,38.0,57.0,23.0,0.9,50.0,20.0,1013.3,4.2,84.0,0.0,1.1222454937489117,0.0,0.4249294668062702,3,1,10,30
4071,东陵路,2016-10-30 12:00:00,23.0,11.0,44.0,61.0,17.0,1.0,37.0,27.0,1012.8,4.0,90.0,0.4956437530376421,0.0,0.0,1.2018058370946452,3,1,10,30
4072,东陵路,2016-10-30 13:00:00,21.0,7.0,41.0,52.0,27.0,0.8,43.0,36.0,1012.0,5.6,97.0,0.7103391027710767,0.0,1.7622197249702949,0.0,3,1,10,30
4073,东陵路,2016-10-30 14:00:00,23.0,6.0,36.0,46.0,37.0,0.7,28.0,38.0,1011.5,6.1,99.0,0.5983509091284948,0.0,0.0,1.2656919805170228,3,1,10,30
4074,东陵路,2016-10-30 15:00:00,22.0,9.0,44.0,58.0,18.0,0.9,40.0,49.0,1012.5,5.0,96.0,0.7491568901854061,0.0,0.2806491651292257,0.0,3,1,10,30
4075,东陵路,2016-10-30 16:00:00,20.0,7.0,38.0,49.0,16.0,1.0,72.0,73.0,1014.0,2.7,95.0,0.0,1.3191112769361213,0.4689834102182671,0.0,3,2,10,30
4076,东陵路,2016-10-30 17:00:00,17.0,5.0,23.0,32.0,32.0,0.6,60.0,44.0,1015.3,1.0,96.0,1.0945045818058283,0.0,0.10981675831151096,0.0,3,1,10,30
4077,东陵路,2016-10-30 18:00:00,16.0,5.0,21.0,29.0,32.0,0.5,40.0,39.0,1016.9,0.5,97.0,0.797233677618574,0.0,0.0,0.06647152225399712,3,1,10,30
4078,东陵路,2016-10-30 19:00:00,15.0,5.0,20.0,28.0,33.0,0.5,37.0,43.0,1018.5,0.3,96.0,0.0,0.5889705261638306,0.0,0.11451514882451362,3,1,10,30
4079,东陵路,2016-10-30 20:00:00,18.0,5.0,23.0,31.0,29.0,0.6,50.0,62.0,1019.9,0.2,94.0,0.1629084249294082,0.0,0.3653229326048659,0.0,3,2,10,30
4080,东陵路,2016-10-30 21:00:00,21.0,5.0,30.0,38.0,21.0,0.7,64.0,70.0,1020.8,0.0,92.0,0.15319706256604926,0.0,0.0,0.1285716143677678,3,2,10,30
4081,东陵路,2016-10-30 22:00:00,22.0,6.0,33.0,42.0,18.0,0.6,72.0,69.0,1021.6,-0.4,91.0,0.0,0.2993388838483592,0.0,0.01990559259149309,3,2,10,30
4082,东陵路,2016-10-30 23:00:00,21.0,5.0,20.0,29.0,33.0,0.5,57.0,38.0,1022.5,-0.9,86.0,0.9128048818003358,0.0,0.0,0.61382998278145,3,1,10,30
4083,东陵路,2016-10-31 00:00:00,26.0,5.0,13.0,22.0,42.0,0.3,35.0,13.0,1023.4,-1.7,71.0,0.0,0.2237793047269188,0.0,1.1789498813672856,3,1,10,31
4084,东陵路,2016-10-31 01:00:00,28.0,5.0,12.0,20.0,42.0,0.3,37.0,8.0,1024.1,-2.5,63.0,0.0,1.030102356019876,0.0,0.3858615504585817,3,1,10,31
4085,东陵路,2016-10-31 02:00:00,24.0,5.0,6.0,14.0,50.0,0.3,27.0,4.0,1024.7,-3.5,51.0,0.0,0.016105262501757728,0.0,1.299900234833331,3,1,10,31
4086,东陵路,2016-10-31 03:00:00,20.0,5.0,6.0,14.0,43.0,0.3,17.0,4.0,1024.8,-4.8,58.0,0.0,0.39594670777624136,0.0,0.05679968838960067,3,1,10,31
4087,东陵路,2016-10-31 04:00:00,15.0,5.0,8.0,16.0,39.0,0.3,29.0,25.0,1024.7,-5.7,64.0,0.18993553957650866,0.0,0.06264575648661704,0.0,3,1,10,31
4088,东陵路,2016-10-31 05:00:00,16.0,5.0,13.0,22.0,28.0,0.3,35.0,9.0,1024.6,-6.7,71.0,0.07837144608591001,0.0,0.18400520763935813,0.0,3,1,10,31
4089,东陵路,2016-10-31 06:00:00,16.0,6.0,16.0,25.0,19.0,0.4,26.0,12.0,1024.8,-7.4,78.0,0.08499662712426316,0.0,0.0,0.18104025347280914,3,1,10,31
4090,东陵路,2016-10-31 07:00:00,20.0,6.0,17.0,26.0,18.0,0.5,28.0,22.0,1025.1,-7.7,78.0,0.0,0.16232243846860495,0.11683931688265713,0.0,3,1,10,31
4091,东陵路,2016-10-31 08:00:00,28.0,14.0,26.0,47.0,18.0,0.6,55.0,47.0,1025.8,-5.0,70.0,0.0,0.29915164685891354,0.0,0.02254533613854279,3,1,10,31
4092,东陵路,2016-10-31 09:00:00,29.0,11.0,13.0,30.0,39.0,0.4,41.0,11.0,1026.0,-2.8,47.0,0.8428205348990043,0.0,0.0,0.3156794987840614,3,1,10,31
4093,东陵路,2016-10-31 10:00:00,22.0,7.0,7.0,18.0,51.0,0.3,17.0,7.0,1025.8,-2.3,44.0,0.0,0.6483932054656393,1.0097456368343432,0.0,3,1,10,31
4094,东陵路,2016-10-31 11:00:00,19.0,7.0,5.0,16.0,58.0,0.3,19.0,6.0,1025.3,-1.6,42.0,0.6411718218035078,0.0,1.0143464373305455,0.0,3,1,10,31
4095,东陵路,2016-10-31 12:00:00,17.0,6.0,4.0,14.0,60.0,0.3,13.0,7.0,1024.4,-1.1,42.0,0.0,0.07589482933625598,1.0973786834452457,0.0,3,1,10,31
4096,东陵路,2016-10-31 13:00:00,15.0,6.0,2.0,11.0,64.0,0.3,18.0,6.0,1023.5,-1.0,41.0,0.0,0.6950176273714286,1.2152985220278143,0.0,3,1,10,31
4097,东陵路,2016-10-31 14:00:00,14.0,6.0,4.0,13.0,63.0,0.3,18.0,6.0,1022.9,-0.4,40.0,1.0795987655622592,0.0,0.0,0.2108708263284572,3,1,10,31
4098,东陵路,2016-10-31 15:00:00,13.0,6.0,4.0,13.0,65.0,0.3,16.0,6.0,1022.6,-0.4,38.0,0.4911037101389693,0.0,0.9842850938055192,0.0,3,1,10,31
4099,东陵路,2016-10-31 16:00:00,14.0,5.0,5.0,14.0,65.0,0.3,21.0,7.0,1022.5,-0.7,37.0,0.0,0.9764026906221892,0.21595783325860146,0.0,3,1,10,31
4100,东陵路,2016-10-31 17:00:00,15.0,5.0,12.0,20.0,57.0,0.3,18.0,14.0,1022.7,-1.9,40.0,0.5752664744118416,0.0,0.3988339045489613,0.0,3,1,10,31
4101,东陵路,2016-10-31 18:00:00,21.0,5.0,31.0,39.0,34.0,0.4,34.0,34.0,1023.3,-2.7,43.0,0.0,0.3414669163675007,0.0,0.2083274946483788,3,1,10,31
4102,东陵路,2016-10-31 19:00:00,28.0,6.0,44.0,53.0,18.0,0.6,53.0,48.0,1023.8,-3.4,46.0,0.17352732137419513,0.0,0.09943977441998153,0.0,3,1,10,31
4103,东陵路,2016-10-31 20:00:00,38.0,7.0,48.0,58.0,11.0,0.6,50.0,26.0,1023.9,-3.7,49.0,0.0,0.10909961481921304,0.0,0.16762241510698786,3,1,10,31
4104,东陵路,2016-10-31 21:00:00,39.0,8.0,50.0,62.0,9.0,0.6,59.0,36.0,1023.8,-4.3,51.0,0.1972969822504844,0.0,0.0,0.0327704256129218,3,1,10,31
4105,东陵路,2016-10-31 22:00:00,52.0,17.0,50.0,77.0,8.0,0.7,69.0,41.0,1023.7,-5.0,56.0,0.0,0.0516203271876535,0.0,0.1932235540016786,3,1,10,31
4106,东陵路,2016-10-31 23:00:00,46.0,35.0,49.0,102.0,8.0,0.8,77.0,48.0,1023.7,-5.1,65.0,0.0,0.01698119045326573,0.0,0.3996393864107865,3,1,10,31
4107,东陵路,2016-11-01 00:00:00,28.0,34.0,39.0,91.0,7.0,0.8,77.0,45.0,1023.7,-5.9,72.0,0.0,0.05908286683787595,0.2941244886884086,0.0,3,1,11,1
4108,东陵路,2016-11-01 01:00:00,21.0,32.0,35.0,85.0,7.0,0.8,62.0,45.0,1023.7,-6.9,79.0,0.0,0.14263374920064326,0.3737052496138742,0.0,3,1,11,1
4109,东陵路,2016-11-01 02:00:00,54.0,35.0,37.0,90.0,7.0,0.9,86.0,54.0,1023.9,-6.7,80.0,0.0,0.28672749650746143,0.5270553507427505,0.0,3,2,11,1
4110,东陵路,2016-11-01 03:00:00,74.0,27.0,35.0,77.0,7.0,0.8,98.0,50.0,1023.6,-7.2,81.0,0.0,0.34983984033403903,0.193938356482296,0.0,3,1,11,1
4111,东陵路,2016-11-01 04:00:00,60.0,15.0,32.0,55.0,7.0,0.8,86.0,38.0,1023.6,-7.4,82.0,0.0,0.39493980648843263,0.0,0.3066309659034446,3,1,11,1
4112,东陵路,2016-11-01 05:00:00,49.0,16.0,32.0,56.0,7.0,0.7,62.0,37.0,1023.5,-7.6,82.0,0.0,0.5340014860275878,0.273573414132894,0.0,3,1,11,1
4113,东陵路,2016-11-01 06:00:00,37.0,31.0,28.0,76.0,7.0,0.9,76.0,56.0,1023.4,-8.0,85.0,0.22007151124802035,0.0,0.0,0.4489638403446457,3,2,11,1
4114,东陵路,2016-11-01 07:00:00,44.0,31.0,29.0,76.0,8.0,0.9,85.0,58.0,1023.5,-7.8,87.0,0.5171212800534086,0.0,0.0,0.3042787894611192,3,2,11,1
4115,东陵路,2016-11-01 08:00:00,55.0,38.0,30.0,88.0,11.0,1.0,89.0,65.0,1023.9,-5.6,81.0,0.30839483093336045,0.0,0.0,0.514677207824073,3,2,11,1
4116,东陵路,2016-11-01 09:00:00,88.0,34.0,35.0,88.0,18.0,1.3,101.0,63.0,1024.1,-3.1,64.0,0.0,0.9708118883443172,0.0,0.7053540086008878,3,2,11,1
4117,东陵路,2016-11-01 10:00:00,101.0,42.0,42.0,107.0,21.0,1.7,118.0,61.0,1023.9,-1.6,59.0,0.0,0.2318666552917621,1.3806657286120383,0.0,3,2,11,1
4118,东陵路,2016-11-01 11:00:00,117.0,40.0,45.0,106.0,26.0,1.4,116.0,48.0,1023.6,0.8,47.0,0.0,1.0316328265888652,0.0,1.0889140053761217,3,1,11,1
4119,东陵路,2016-11-01 12:00:00,52.0,17.0,28.0,54.0,39.0,0.9,86.0,34.0,1022.9,2.2,39.0,0.0,0.6062597483627922,0.0,1.8006801819076819,3,1,11,1
4120,东陵路,2016-11-01 13:00:00,46.0,13.0,26.0,46.0,47.0,0.6,67.0,22.0,1022.0,3.2,34.0,0.0,0.9833685004280692,1.3867178488668306,0.0,3,1,11,1
4121,东陵路,2016-11-01 14:00:00,42.0,11.0,25.0,42.0,51.0,0.6,50.0,24.0,1021.0,3.9,32.0,0.6405690140773177,0.0,0.0,1.2448579590475426,3,1,11,1
4122,东陵路,2016-11-01 15:00:00,34.0,8.0,21.0,33.0,54.0,0.5,43.0,23.0,1020.7,3.9,32.0,0.0,1.3489871039363,0.37447802794497065,0.0,3,1,11,1
4123,东陵路,2016-11-01 16:00:00,32.0,7.0,20.0,30.0,53.0,0.5,43.0,22.0,1020.1,3.2,34.0,0.0,1.2484136966359562,0.8315426880513994,0.0,3,1,11,1
4124,东陵路,2016-11-01 17:00:00,28.0,6.0,32.0,41.0,40.0,0.6,41.0,38.0,1019.8,1.6,39.0,0.0,0.10862161243926324,0.0,0.9940831682063098,3,1,11,1
4125,东陵路,2016-11-01 18:00:00,46.0,9.0,57.0,71.0,15.0,0.8,77.0,60.0,1019.8,0.4,47.0,0.0,0.7923900759776594,0.1100816401227701,0.0,3,2,11,1
4126,东陵路,2016-11-01 19:00:00,74.0,8.0,57.0,68.0,14.0,0.9,102.0,82.0,1019.9,-0.4,50.0,0.0,0.1845282973590524,0.7784274580677182,0.0,3,2,11,1
4127,东陵路,2016-11-01 20:00:00,57.0,15.0,57.0,80.0,9.0,1.0,119.0,81.0,1020.1,-1.1,53.0,0.9839093876486816,0.0,0.0,0.17866817538889246,3,2,11,1
4128,东陵路,2016-11-01 21:00:00,52.0,16.0,55.0,80.0,8.0,1.0,109.0,63.0,1020.1,-1.4,56.0,0.0,0.19371810864695066,1.2854856258948402,0.0,3,2,11,1
4129,东陵路,2016-11-01 22:00:00,50.0,16.0,52.0,76.0,8.0,0.9,84.0,48.0,1019.9,-2.0,59.0,0.0,0.11948377368318958,0.0,1.0934914850269408,3,1,11,1
4130,东陵路,2016-11-01 23:00:00,43.0,23.0,48.0,84.0,7.0,0.9,82.0,46.0,1019.7,-2.8,64.0,0.0,0.2617313663857447,0.0,0.14661750185380695,3,1,11,1
4131,东陵路,2016-11-02 00:00:00,37.0,17.0,47.0,73.0,7.0,1.0,64.0,32.0,1019.1,-3.1,65.0,0.0,0.3337997879644205,0.3722602605099125,0.0,3,1,11,2
4132,东陵路,2016-11-02 01:00:00,47.0,30.0,48.0,94.0,7.0,1.4,66.0,32.0,1018.7,-3.2,64.0,0.2443626373941123,0.0,0.5479843989072988,0.0,3,1,11,2
4133,东陵路,2016-11-02 02:00:00,76.0,35.0,51.0,105.0,7.0,1.5,75.0,44.0,1018.0,-3.2,66.0,0.580598912666927,0.0,0.8141897215084345,0.0,3,1,11,2
4134,东陵路,2016-11-02 03:00:00,92.0,36.0,48.0,102.0,8.0,1.9,110.0,56.0,1017.2,-3.8,73.0,0.0,0.9776628821304144,0.0,0.5041579999409425,3,2,11,2
4135,东陵路,2016-11-02 04:00:00,104.0,29.0,46.0,90.0,7.0,1.9,121.0,54.0,1016.7,-4.1,77.0,0.0,1.1814391654858991,0.0,0.2102415236245765,3,2,11,2
4136,东陵路,2016-11-02 05:00:00,122.0,29.0,44.0,88.0,7.0,2.1,127.0,61.0,1016.2,-4.2,81.0,1.2992256274067966,0.0,0.04486389516544356,0.0,3,2,11,2
4137,东陵路,2016-11-02 06:00:00,119.0,28.0,43.0,86.0,8.0,1.9,124.0,59.0,1015.8,-4.4,82.0,0.0,0.8563725262149585,0.0,0.840610549745963,3,2,11,2
4138,东陵路,2016-11-02 07:00:00,112.0,25.0,43.0,82.0,8.0,1.8,104.0,57.0,1015.5,-4.2,80.0,1.2822406945255986,0.0,0.0,0.21414668174527188,3,2,11,2
4139,东陵路,2016-11-02 08:00:00,144.0,40.0,44.0,105.0,10.0,2.1,114.0,72.0,1015.5,-3.0,77.0,1.0654401578282355,0.0,0.27356401460525603,0.0,3,2,11,2
4140,东陵路,2016-11-02 09:00:00,105.0,29.0,43.0,88.0,20.0,1.5,123.0,61.0,1015.4,-0.3,64.0,0.0,0.11769698389996006,1.1942141432678028,0.0,3,2,11,2
4141,东陵路,2016-11-02 10:00:00,50.0,19.0,34.0,64.0,34.0,0.9,79.0,41.0,1014.9,2.3,55.0,0.0,0.7853785014081095,1.0359443081198685,0.0,3,1,11,2
4142,东陵路,2016-11-02 11:00:00,45.0,17.0,29.0,55.0,39.0,0.9,56.0,18.0,1014.2,5.0,47.0,1.3326583652197868,0.0,1.2099676365960066,0.0,3,1,11,2
4143,东陵路,2016-11-02 12:00:00,45.0,16.0,30.0,55.0,42.0,1.1,53.0,19.0,1013.0,6.7,45.0,0.31049684464845234,0.0,0.0,2.177978812905065,3,1,11,2
4144,东陵路,2016-11-02 13:00:00,41.0,10.0,21.0,37.0,55.0,0.7,49.0,17.0,1011.9,8.3,41.0,0.0,2.27279225451822,0.3527256268007583,0.0,3,1,11,2
4145,东陵路,2016-11-02 14:00:00,40.0,7.0,16.0,27.0,57.0,0.6,44.0,19.0,1010.9,9.3,40.0,1.7123953905981066,0.0,0.0,1.3811958681730692,3,1,11,2
4146,东陵路,2016-11-02 15:00:00,31.0,6.0,16.0,25.0,60.0,0.6,58.0,29.0,1010.4,9.3,44.0,2.2955908101011815,0.0,0.0,0.14234757665305767,3,1,11,2
4147,东陵路,2016-11-02 16:00:00,36.0,5.0,22.0,30.0,54.0,0.6,55.0,34.0,1010.3,8.8,46.0,0.0,1.4874943025592735,0.0,0.19328916124216566,3,1,11,2
4148,东陵路,2016-11-02 17:00:00,46.0,5.0,40.0,48.0,34.0,0.6,61.0,40.0,1010.1,7.3,53.0,0.6247384370783242,0.0,0.6478440284797976,0.0,3,1,11,2
4149,东陵路,2016-11-02 18:00:00,64.0,7.0,60.0,71.0,21.0,0.7,69.0,47.0,1010.4,6.0,54.0,0.6959865002612197,0.0,0.5706161507126655,0.0,3,1,11,2
4150,东陵路,2016-11-02 19:00:00,61.0,10.0,63.0,78.0,22.0,0.9,87.0,63.0,1010.6,5.4,56.0,0.0,0.01594093286344455,0.9998729352569972,0.0,3,2,11,2
4151,东陵路,2016-11-02 20:00:00,63.0,45.0,79.0,149.0,8.0,1.2,137.0,107.0,1010.6,4.0,66.0,0.0,0.2280538435223579,0.0,1.0761001089372122,3,3,11,2
4152,东陵路,2016-11-02 21:00:00,85.0,49.0,74.0,149.0,8.0,1.5,179.0,127.0,1011.1,2.8,73.0,0.9807661897385406,0.0,0.0,0.19518627273900446,3,3,11,2
4153,东陵路,2016-11-02 22:00:00,87.0,40.0,80.0,141.0,7.0,1.3,159.0,102.0,1011.5,2.5,71.0,0.0,0.0868768617119732,0.0,0.2871452783854868,3,3,11,2
4154,东陵路,2016-11-02 23:00:00,64.0,48.0,72.0,145.0,7.0,1.3,142.0,102.0,1011.6,0.6,78.0,0.0,0.3206699346698521,0.23910414676210195,0.0,3,3,11,2
4155,东陵路,2016-11-03 00:00:00,48.0,53.0,64.0,145.0,7.0,1.3,137.0,103.0,1011.8,-0.5,85.0,0.0,0.2617262089383807,0.3024886635144252,0.0,3,3,11,3
4156,东陵路,2016-11-03 01:00:00,54.0,45.0,59.0,127.0,8.0,1.1,133.0,80.0,1012.2,-0.2,71.0,0.34487956790262136,0.0,0.4909766630332863,0.0,3,2,11,3
4157,东陵路,2016-11-03 02:00:00,26.0,7.0,36.0,47.0,23.0,0.6,94.0,40.0,1012.5,-0.7,58.0,0.0,0.18529666291882071,0.4643976170386202,0.0,3,1,11,3
4158,东陵路,2016-11-03 03:00:00,22.0,6.0,27.0,36.0,31.0,0.5,58.0,30.0,1012.5,-1.4,57.0,0.0,0.0,0.0,0.0,3,1,11,3
4159,东陵路,2016-11-03 04:00:00,20.0,6.0,26.0,35.0,29.0,0.5,54.0,38.0,1012.3,-2.1,58.0,0.007254165340101938,0.0,0.19986839941626208,0.0,3,1,11,3
4160,东陵路,2016-11-03 05:00:00,24.0,6.0,34.0,42.0,22.0,0.6,65.0,34.0,1012.3,-1.9,58.0,0.0,0.2944342932291969,0.0,0.05751910091980975,3,1,11,3
4161,东陵路,2016-11-03 06:00:00,26.0,7.0,32.0,42.0,13.0,0.6,56.0,38.0,1012.2,-1.2,62.0,0.3187557370356091,0.0,0.0,0.24165011919485085,3,1,11,3
4162,东陵路,2016-11-03 07:00:00,88.0,30.0,49.0,94.0,8.0,1.0,85.0,67.0,1011.9,-1.1,67.0,0.0,0.7584037101769465,0.25460520888199056,0.0,3,2,11,3
4163,东陵路,2016-11-03 08:00:00,132.0,68.0,50.0,154.0,9.0,2.0,160.0,108.0,1012.3,-0.2,73.0,0.2635926712625611,0.0,0.3008635964297898,0.0,3,3,11,3
4164,东陵路,2016-11-03 09:00:00,133.0,59.0,63.0,153.0,12.0,2.1,225.0,122.0,1012.3,1.4,69.0,0.0,0.5761299055222797,0.0,0.6914291951913002,3,3,11,3
4165,东陵路,2016-11-03 10:00:00,146.0,51.0,69.0,148.0,15.0,2.5,189.0,122.0,1011.3,2.4,66.0,0.04352499204061162,0.0,1.1992103964975724,0.0,3,3,11,3
4166,东陵路,2016-11-03 11:00:00,152.0,56.0,73.0,159.0,14.0,2.2,182.0,100.0,1010.4,3.6,64.0,0.0,1.001436450364267,0.0,0.4551099162639914,3,2,11,3
4167,东陵路,2016-11-03 12:00:00,145.0,34.0,72.0,124.0,21.0,1.9,162.0,96.0,1009.3,4.9,56.0,0.34830095243665155,0.0,0.0,0.9373827641533214,3,2,11,3
4168,东陵路,2016-11-03 13:00:00,150.0,28.0,66.0,108.0,25.0,2.2,155.0,90.0,1008.1,5.9,55.0,0.9070732493296052,0.0,0.4209728261427712,0.0,3,2,11,3
4169,东陵路,2016-11-03 14:00:00,124.0,18.0,53.0,80.0,32.0,1.7,152.0,61.0,1007.2,7.0,49.0,0.4149625080659909,0.0,1.1259689680002651,0.0,3,2,11,3
4170,东陵路,2016-11-03 15:00:00,132.0,14.0,51.0,72.0,28.0,1.7,126.0,49.0,1006.7,7.1,46.0,0.24233702409228666,0.0,0.0,1.072973795930774,3,1,11,3
4171,东陵路,2016-11-03 16:00:00,66.0,10.0,48.0,63.0,25.0,1.0,105.0,36.0,1006.2,6.6,48.0,0.0,1.1438661091958766,0.36272623868847226,0.0,3,1,11,3
4172,东陵路,2016-11-03 17:00:00,43.0,10.0,51.0,65.0,19.0,0.9,75.0,36.0,1006.0,5.7,52.0,0.9287632054753939,0.0,0.0,0.5894055549068664,3,1,11,3
4173,东陵路,2016-11-03 18:00:00,51.0,7.0,55.0,66.0,13.0,0.8,72.0,50.0,1005.9,5.1,55.0,0.3698678733156619,0.0,0.0,1.2462735479375904,3,1,11,3
4174,东陵路,2016-11-03 19:00:00,50.0,8.0,56.0,68.0,10.0,0.9,80.0,55.0,1005.5,4.3,59.0,1.2485434945420726,0.0,0.0,0.36213138808541534,3,2,11,3
4175,东陵路,2016-11-03 20:00:00,61.0,9.0,57.0,71.0,8.0,0.9,87.0,48.0,1005.3,3.7,61.0,0.0,0.015932096667671373,1.1998942321287205,0.0,3,1,11,3
4176,东陵路,2016-11-03 21:00:00,45.0,6.0,42.0,51.0,18.0,0.8,66.0,43.0,1005.4,3.2,63.0,0.0,1.1241214421432035,0.4199416427479946,0.0,3,1,11,3
4177,东陵路,2016-11-03 22:00:00,59.0,6.0,46.0,56.0,13.0,0.9,60.0,43.0,1005.3,2.8,66.0,0.0,0.9485087690373788,0.0,0.7350721835705638,3,1,11,3
4178,东陵路,2016-11-03 23:00:00,63.0,6.0,46.0,55.0,13.0,0.9,59.0,40.0,1005.2,2.3,67.0,0.980242640810108,0.0,0.0,0.19779879963646227,3,1,11,3
4179,东陵路,2016-11-04 00:00:00,69.0,7.0,44.0,54.0,14.0,0.9,66.0,39.0,1005.1,2.2,67.0,0.7656762408502787,0.0,0.7897720520488086,0.0,3,1,11,4
4180,东陵路,2016-11-04 01:00:00,91.0,12.0,48.0,66.0,9.0,1.8,72.0,41.0,1004.8,2.3,68.0,0.07162310572917044,0.0,0.0,0.997431767453648,3,1,11,4
4181,东陵路,2016-11-04 02:00:00,74.0,8.0,45.0,57.0,10.0,1.5,84.0,41.0,1004.5,2.6,69.0,0.0,1.0288155137448578,0.6176881403086057,0.0,3,1,11,4
4182,东陵路,2016-11-04 03:00:00,73.0,11.0,45.0,62.0,9.0,1.5,80.0,41.0,1003.8,3.0,71.0,0.0,0.7659846437454672,1.0503654247670806,0.0,3,1,11,4
4183,东陵路,2016-11-04 04:00:00,108.0,20.0,46.0,76.0,7.0,2.3,83.0,52.0,1002.8,3.0,73.0,0.0,0.3485274299199201,0.0,1.1482720194245852,3,2,11,4
4184,东陵路,2016-11-04 05:00:00,125.0,28.0,46.0,89.0,7.0,2.5,131.0,61.0,1002.2,2.7,76.0,0.4525863900280004,0.0,1.111380024816634,0.0,3,2,11,4
4185,东陵路,2016-11-04 06:00:00,87.0,19.0,46.0,75.0,7.0,1.5,103.0,57.0,1001.5,2.9,78.0,1.046015338878593,0.0,0.0,1.075105534740986,3,2,11,4
4186,东陵路,2016-11-04 07:00:00,118.0,22.0,45.0,78.0,7.0,1.9,92.0,64.0,1001.0,2.9,79.0,0.7156169968688112,0.0,0.0,0.9632716718519568,3,2,11,4
4187,东陵路,2016-11-04 08:00:00,144.0,41.0,49.0,111.0,9.0,2.3,141.0,103.0,1000.7,3.8,80.0,0.0,1.0485439334295537,0.3324990521310996,0.0,3,3,11,4
4188,东陵路,2016-11-04 09:00:00,87.0,31.0,52.0,99.0,13.0,1.9,158.0,125.0,999.8,6.2,79.0,0.4365864376469011,0.0,0.0,0.5471675085956662,3,3,11,4
4189,东陵路,2016-11-04 10:00:00,70.0,16.0,52.0,77.0,24.0,1.7,137.0,113.0,999.6,9.2,75.0,0.7691758871262127,0.0,0.0,0.7863640725920812,3,3,11,4
4190,东陵路,2016-11-04 11:00:00,57.0,9.0,42.0,56.0,39.0,1.4,131.0,106.0,999.4,10.6,72.0,0.0,1.2140935585393198,0.697120384950355,0.0,3,3,11,4
4191,东陵路,2016-11-04 12:00:00,66.0,9.0,38.0,52.0,46.0,1.3,134.0,129.0,998.5,12.1,70.0,1.8927102508528493,0.0,0.16627659581716422,0.0,3,3,11,4
4192,东陵路,2016-11-04 13:00:00,62.0,8.0,40.0,52.0,45.0,1.5,179.0,166.0,997.4,12.8,74.0,0.0,2.1743066961155773,1.016066135262347,0.0,3,4,11,4
4193,东陵路,2016-11-04 14:00:00,58.0,8.0,39.0,51.0,47.0,1.4,203.0,156.0,996.8,13.2,74.0,0.0,1.8917827022026352,0.0,1.4768744725422316,3,4,11,4
4194,东陵路,2016-11-04 15:00:00,58.0,8.0,47.0,60.0,40.0,1.6,188.0,148.0,996.3,13.5,75.0,0.0,1.406120009631368,1.5597520695656353,0.0,3,3,11,4
4195,东陵路,2016-11-04 16:00:00,69.0,10.0,62.0,77.0,26.0,1.5,169.0,141.0,996.1,13.4,76.0,0.0,0.5496976584917243,0.0,1.3956476934558792,3,3,11,4
4196,东陵路,2016-11-04 17:00:00,80.0,9.0,60.0,74.0,30.0,1.3,167.0,137.0,996.0,13.2,77.0,0.3566473713443834,0.0,0.0,1.5597444189716283,3,3,11,4
